year,country,log_export,n_products,avg_rca,max_rca
1995,4,-0.2689709434909852,-0.503329247730542,0.5721330811337633,2.5854681918466063
1995,8,-0.059287743614094876,-0.05148977291783149,-0.23033006558640434,-0.10821263354609294
1995,12,0.7417835678179138,-0.6012648974436418,-0.3704881502034383,-0.33322225004662004
1995,16,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,20,-0.3332604094187434,-0.0002961378405293109,-0.3153170033014028,-0.2610864387735777
1995,24,0.5058767178491922,-0.801587817311346,-0.3852678664493054,-0.3668612886257902
1995,28,-0.3731679942066413,-0.5389422112625782,-0.28292864345019875,-0.26527562926472953
1995,31,-0.19262971395831624,-0.57010355435311,-0.11902105520306769,-0.24824109693380988
1995,32,0.8950721798422342,0.46934981873819936,-0.37217047097597494,-0.33510288145700234
1995,36,1.0746907383199615,0.7809632496435169,-0.37610688146125476,-0.35802558279896773
1995,40,1.062533404079131,2.4903854991812593,-0.3695485573626815,-0.35986641161135097
1995,44,0.1465670305635987,-0.5812326054568714,-0.22041802863781434,-0.12081781850820664
1995,48,0.34718638910230076,-0.48997438640602836,-0.34147469086202165,-0.17466418793582741
1995,50,0.5606947364422554,-0.09823178755362913,-0.2623668565278241,-0.17644006600095496
1995,51,-0.32512005919586856,-0.676942444949219,-0.22497630201006164,-0.2419747610922679
1995,52,-0.1514362479518286,-0.16055447373469264,-0.22423528242930404,0.17291615009591557
1995,56,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,58,1.2814737451420544,2.5771920977905975,-0.37271578273367617,-0.3655693064580835
1995,60,-0.05950710776578191,-0.7170070289227598,-0.2615643005523542,-0.2919290771624851
1995,64,-0.39929365327500255,-0.6480069120794395,1.3467345903167074,0.8096335305051673
1995,68,0.3105285908753672,-0.38758711625142406,-0.2819028949350082,-0.12746850238614932
1995,70,-0.3543843958283824,0.024187774587745643,-0.23343675967028948,-0.21398497918880538
1995,72,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,76,1.0583403141399441,1.0792218192243208,-0.3746413976518665,-0.3566126482839434
1995,84,-0.03771633439504693,-0.5100066783927988,-0.17912162277336985,-0.19664473448692305
1995,86,-0.620473738009039,-0.7303618902472734,0.10084143608372044,-0.20583537541977026
1995,90,-0.0957773625665781,-0.7348135106887779,0.4473832672468483,0.06091800287838962
1995,92,-0.23355572578631062,-0.5879100361191282,-0.1473457284304092,0.033928350402849694
1995,96,0.43045431865704775,-0.7281360800265211,-0.37147502271067917,-0.32910703171493616
1995,100,0.5311576190007575,1.0680927681205596,-0.3598323942950714,-0.3250624211918869
1995,104,0.2934910722303616,-0.34974834249863546,-0.20477860992151323,0.051747090847044035
1995,108,-0.04652927879864193,-0.652458532520944,-0.18555708220537487,-0.20564410879578585
1995,112,0.3331372267957028,0.3380270157138155,-0.34618401043933666,-0.30510103238721303
1995,116,0.0057462747415281306,-0.503329247730542,-0.2379922477706173,-0.1533835772579768
1995,120,0.4099162109203859,-0.44768399221173527,-0.3374395766409159,-0.14993077826590864
1995,124,1.3274412735210477,0.8967053811226349,-0.38014284266284876,-0.36672200777377245
1995,132,-0.6839169131570639,-0.6546843427416963,0.3179458991869272,-0.04945277579741454
1995,136,-0.1776014013011041,-0.5678777441323578,-0.12438595899475165,-0.16840086207928764
1995,140,-0.07176559771454151,-0.6235229996511645,-0.2112780589618252,0.0516979745653813
1995,144,0.49617259118292184,0.28238176019500877,-0.3139370821307598,-0.12872078165128314
1995,148,-0.1900043090694048,-0.7615232333378051,0.4049540482933512,0.5528398910341357
1995,152,0.8268739517297035,0.04199425635376379,-0.370978147359889,-0.33090988056393267
1995,156,1.365440028224103,2.89325714913742,-0.3664631632842711,-0.3679438335608868
1995,162,-1.0222936364483146,-0.7548458026755483,2.0803835239184902,0.4939938877786713
1995,166,-0.7448751262073658,-0.4232000797834603,2.5583555274605647,6.720692911076736
1995,170,0.7373564938259144,0.44041428586841985,-0.37432886807633425,-0.3513098181795518
1995,174,-0.669710726455434,-0.6813940653907234,4.624127892083263,3.27667610851507
1995,175,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,178,0.33113742609232266,-0.7281360800265211,-0.3514285343079494,-0.3065649287202407
1995,180,0.32563040705003027,-0.6635875836247054,-0.22206619217178053,-0.029016503288840697
1995,184,-0.7988883345930592,-0.5522970725870919,1.9129666891372206,1.1615186587327242
1995,188,0.5279722122285961,0.17776867981965216,-0.359601062816368,-0.31516258796492297
1995,191,0.5633744846527793,1.386383629688134,-0.3661164312635932,-0.35100395938676754
1995,192,0.2741478049628998,-0.5745551747946146,-0.25781206935251055,-0.10560302614125994
1995,196,0.3349550975264557,0.4893821107249698,-0.35071908275473385,-0.23666899059103597
1995,203,0.8775273623622958,2.953354025097731,-0.3632346580837392,-0.34734881672767626
1995,204,-0.08214149105244195,-0.5144582988343034,-0.2651539687782049,0.08814272984805731
1995,208,1.0250940902030634,1.7247067832424787,-0.36984417487970345,-0.3558400604177786
1995,212,-0.2150139037150901,-0.1561028532931881,-0.2804795106943304,-0.1769602989537986
1995,214,0.5230727748400567,-0.20729648837049028,-0.33041186876353157,-0.263944327325273
1995,218,0.5832456857326975,-0.3274902402911128,-0.3683624578106028,-0.30646461891576277
1995,222,0.3125410999134734,0.37141416902509955,-0.35051475399078597,-0.3265594988767456
1995,226,-0.2203516302039626,-0.7748780946623187,1.1084064892264354,0.2980768841213467
1995,231,0.1293484926472975,-0.5389422112625782,-0.13015110936122,0.002583780065908637
1995,232,-0.6911788361778545,-0.5411680214833305,0.5090857271127768,0.02781441518540745
1995,233,0.42277706378134955,1.1482219360676413,-0.35932624049023315,-0.31728488865746024
1995,238,-0.5096382159865229,-0.6680392040662099,0.22230801506730516,-0.03535642980048009
1995,242,0.12734129328616117,-0.3341676709533696,-0.3009933419579565,-0.15972732241438556
1995,246,1.0060783557649773,0.856640797149094,-0.3749679238657931,-0.35789479671824576
1995,251,1.4047667398408912,3.1826124778352147,-0.3736901398096906,-0.3691027440008503
1995,258,-0.2015015268730092,-0.6591359631832008,0.4920899205674049,1.7659432384724307
1995,260,-1.3609792904685045,-0.8193942990773642,0.13646499945554907,-0.35890917071097117
1995,262,-0.39768765229793085,-0.0648446342423451,0.01892964034614039,0.17236292791527727
1995,266,0.447842201470307,-0.7682006640000619,-0.29646760536617667,-0.21574737952468198
1995,268,-0.22672631611316027,-0.3608773936023968,-0.21440133797395422,-0.042303177045032184
1995,270,-0.10574517980650298,-0.48997438640602836,-0.28157458653823875,-0.3104374186634219
1995,275,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,276,1.5245640596585894,4.159743164745461,-0.37286550948698943,-0.3701514283641024
1995,288,0.31856414248162246,-0.527813160158817,-0.3136242471197493,-0.15019428361365128
1995,292,-0.2596553654731494,-0.44768399221173527,-0.3064926429146031,-0.30583313720820743
1995,296,-0.710525012917342,-0.7281360800265211,7.469588033396618,4.955647117791553
1995,300,0.7439054315554167,1.0903508703280822,-0.36229051747290547,-0.3254950680115102
1995,304,0.05867021133651798,-0.6836198756114757,-0.10183179906183354,0.25520203216602205
1995,308,-0.45740614459219514,-0.527813160158817,3.805465106510111,9.43971736114496
1995,316,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,320,0.4685916332439601,0.5071885924909879,-0.3548528649054365,-0.14529281785770928
1995,324,0.21704163874272442,-0.603490707664394,-0.27956380461128477,0.004290416159549991
1995,328,0.09274347894004446,-0.6079423281058987,-0.28314456093289475,-0.17371132146281842
1995,332,-0.10017017092066814,-0.2918772767590765,0.3846667058628048,1.8684019377811973
1995,340,0.419681419138973,0.0130587234839843,-0.3532924449912408,-0.31418177703039396
1995,344,1.132619176597479,2.1809978784966937,-0.3710521555293613,-0.362514183622023
1995,348,0.8073994716393003,1.8382231045008446,-0.36378736330824185,-0.33321356310075295
1995,352,0.38776993744209093,-0.3631032038231491,-0.3061961733626599,-0.2273787484176879
1995,360,1.064590487257329,1.1994155711449435,-0.3702313861846913,-0.3559275028791857
1995,364,0.8158176017021173,-0.6101681383266508,-0.3798097119387322,-0.32911247652233666
1995,368,0.08122831666271119,-0.7793297151038233,-0.3719470777107198,-0.3595919434415954
1995,372,1.0188463652586335,0.6808017897096649,-0.376003667713433,-0.3562713906171619
1995,376,0.8593999232352199,0.9723829286282121,-0.3627391660887611,-0.33104671875428016
1995,380,1.360055635360962,3.6945488286082364,-0.36928341650504637,-0.36845662570062426
1995,384,0.5660327703965838,-0.3007805176420856,-0.34030504833864694,-0.17453912892966106
1995,388,0.35876274435519495,-0.3720064447061582,-0.3236388720209838,-0.2882533141373365
1995,392,1.5130194685969884,1.982900768849742,-0.37894471419880693,-0.3701031266341174
1995,398,0.31778985987745745,-0.22287715991575616,-0.25623668616797096,-0.11741299502445106
1995,400,0.3644796439812669,0.0041554826009752265,-0.30901662780048783,0.1545431655569786
1995,404,0.34285166435852066,0.20893002291018392,-0.33180499508199635,0.05431498902243943
1995,408,0.22163922992954893,0.5517047969060332,-0.33139286691805336,-0.1682909526789599
1995,410,1.2452710347818003,1.5399645349200406,-0.37704982618182037,-0.3676174413250869
1995,414,0.720455314620617,-0.7259102698057689,-0.38599307969271524,-0.3661883337788938
1995,417,0.10024923869009891,-0.10490921821588593,-0.08352738169899224,0.20578273472407518
1995,418,-0.05190312988132243,-0.503329247730542,-0.24443012607326542,-0.2802030335055136
1995,422,0.10688891959272168,0.5138660231532447,-0.3307356689781572,-0.2904261134208759
1995,426,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,428,0.44312368856503476,0.5695112786720514,-0.3627379969016392,-0.3197056611511922
1995,430,0.22896930196670162,-0.7860071457660801,-0.37007420047479567,-0.3199929170964207
1995,434,0.7000945212249132,-0.6969747369359893,-0.37570803725896057,-0.3621284294931804
1995,440,0.4927619281996865,1.1081573520941004,-0.3619190807292509,-0.3228873045846218
1995,442,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,446,0.412236458246134,0.27125270909124743,-0.35170017289501276,-0.33182942076312677
1995,450,0.16318016898096208,-0.13384475108566543,-0.1436225574323943,0.45891427495885684
1995,454,0.08833133277886897,-0.27184498477230606,-0.310633935391385,-0.23972763643019518
1995,458,1.1627365279999162,0.55838222756829,-0.37915010474585786,-0.3597125634524462
1995,462,-0.25764928026446365,-0.6613617734039531,0.0037315276774376837,-0.1659514213583429
1995,466,-0.04842642634277664,-0.5634261236908532,-0.3081728771640789,-0.29096023289877765
1995,470,0.4190451978036471,-0.1561028532931881,-0.3691408655447997,-0.32892059890132086
1995,478,0.14565077777923888,-0.7081037880397507,-0.08808665611265956,0.017521154228352126
1995,480,0.35898862870389114,0.13547828562535907,-0.342688429049394,-0.31511994500168017
1995,484,1.1555714210270582,0.9478990161999371,-0.3787379980699377,-0.36300622386886583
1995,490,1.2318353804660567,2.232191513573996,-0.3727847808811881,-0.3661015894670109
1995,496,-0.02738644166875279,-0.5678777441323578,0.03410448527046066,-0.16820982519863678
1995,498,0.21441368123595805,0.3825432201288609,-0.3053513068061941,-0.06316860824693554
1995,499,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,500,-0.6516486315360334,-0.6724908245077144,-0.09863017587509246,-0.22231835811791267
1995,504,0.6598134378780844,0.5338983151400152,-0.3382275532665532,-0.28802754021487253
1995,508,-0.03687644424144914,-0.5322647806003215,-0.1641413164410069,-0.055534684847742447
1995,512,0.6152470318544756,-0.42987751044571715,-0.35697542826086665,-0.27846598965118796
1995,516,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,520,-0.3847396837630525,-0.7214586493642643,0.35569781450169824,0.494894784363129
1995,524,0.03327634846241348,-0.27184498477230606,-0.21425964488139732,-0.08615432934249428
1995,528,1.3040956889499573,2.381320798364398,-0.3731463501633496,-0.3661901687277827
1995,530,0.2824571279495159,-0.4832969557437716,-0.367048287555237,-0.30936249654211107
1995,531,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,533,0.1565022987845348,-0.7748780946623187,-0.36395050996898054,-0.3592646388841907
1995,534,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,535,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,540,0.12434216739264396,-0.7325877004680257,-0.007035135942485807,0.29644151229094
1995,548,-0.4928807570554551,-0.7036521675982461,2.266135701795837,1.7672607081965142
1995,554,0.795411271069894,0.698608271475683,-0.3631668862535428,-0.3113355549021354
1995,558,0.14785253791383085,-0.22287715991575616,-0.3225033106475571,-0.25058177852916
1995,562,0.07575803946478252,-0.4944260068475329,-0.01100148479538559,1.9460458664673739
1995,566,0.7718133987886973,-0.6702650142869622,-0.3850111127250701,-0.3476128236422119
1995,570,-1.2307192141027141,-0.7348135106887779,7.257277470212948,3.4000868359522096
1995,574,-0.2859983774816595,-0.8171684888566119,-0.24544352823580098,-0.3409428587669108
1995,579,1.0256773756185473,0.42038199388164943,-0.37669043981356815,-0.35523013140630044
1995,580,-1.0227362283594001,-0.6969747369359893,1.667265843924682,0.2920218794563637
1995,583,-0.19887714986627122,-0.7682006640000619,2.7638869890337894,0.416288817115639
1995,584,-0.49521131656024164,-0.7726522844415665,1.9813808990466826,0.6427318997800125
1995,585,-0.512537270846782,-0.7592974231170528,2.7203055005873673,0.3612750718939523
1995,586,0.6516028737349868,0.44041428586841985,-0.31944795983480656,-0.3047653337990624
1995,591,0.47536172809967214,0.55838222756829,-0.36725817485793144,-0.3213995437310458
1995,598,0.44594361136010174,-0.710329598260503,-0.3177951724765062,-0.24917444611486256
1995,600,0.29663272457566786,-0.3030063278628378,-0.31331627816471225,-0.29619839010662036
1995,604,0.6091322210934755,0.03754263591225925,-0.3529203279286759,-0.30922001037671354
1995,608,0.8451302911307302,0.3803174099081086,-0.36573657816657834,-0.3287693468813812
1995,612,-0.8683010414988167,-0.7971361968698414,1.0233131055688907,-0.22051538191976452
1995,616,0.9062397343672259,1.8627070169291193,-0.36588847137608305,-0.35437655376173643
1995,620,0.8913985961583479,1.5021257611672518,-0.36625311276401284,-0.33596870795821593
1995,624,-0.22056157306183283,-0.7414909413510348,0.16530682925677495,-0.009763321260747599
1995,626,-1.2295161884697345,-0.7259102698057689,0.7751026661997013,-0.15725906526614564
1995,634,0.49421811136490357,-0.7014263573774939,-0.37554992428812584,-0.33830659824820003
1995,642,0.6987736807753587,1.3440932354938409,-0.3612620838006763,-0.3489068723943775
1995,643,1.081599551817095,0.3469302565968246,-0.37859763031249805,-0.36143501559741975
1995,646,-0.3933408429588787,-0.685845685832228,0.3097731392179761,0.135259244912203
1995,652,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,654,-0.8459273090960806,-0.6925231164944848,1.351758599418592,0.6226185680258421
1995,659,-0.3978129801909603,-0.44990980243248757,-0.2579586052726231,-0.3216064949640534
1995,660,-0.8738011392368615,-0.6146197587681554,0.3921974516633843,-0.09175019682666181
1995,662,-0.17234161207869916,-0.31636118918735145,-0.17877072414436018,0.8604676913661417
1995,666,-0.8010725464209252,-0.6546843427416963,0.014619824821505518,-0.1900873604429926
1995,670,-0.20242712733825688,-0.48997438640602836,-0.16388406918297732,-0.07649776320394854
1995,674,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,678,-0.7928725975527131,-0.6569101529624485,0.20329928102409572,-0.10751198385290527
1995,682,1.053413648508859,-0.40316778779668994,-0.3855592752561414,-0.356433656270105
1995,686,0.1106084669072204,-0.42097426956270806,-0.1987898343301301,0.21112301413366338
1995,688,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,690,-0.3056577915662202,-0.5144582988343034,-0.15411627429530048,-0.09443048939126447
1995,694,-0.10767188486946444,-0.4743937148607625,-0.29036028382698376,-0.2701491590957644
1995,699,0.9934405926025083,2.0185137323817783,-0.3577335580368875,-0.3479847595235707
1995,702,1.191649377926421,0.6874792203719217,-0.3816168954168591,-0.3641577834327615
1995,703,0.7087266080743715,1.4331256443239315,-0.36514942962713864,-0.344833157458597
1995,704,0.5903660478753229,0.2467687966629725,-0.35766379968562334,-0.350331342289676
1995,705,0.6946102006920042,1.8382231045008446,-0.36506438733138863,-0.34892215095933576
1995,706,-0.1799195272662765,-0.685845685832228,1.2078356234956922,2.7241553866033685
1995,710,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,711,0.9260624141646141,1.0235765637055143,-0.36894199394852467,-0.3476001253794849
1995,716,0.3923931384023573,0.5428015560230242,-0.34855867567018484,-0.28892742807308763
1995,724,1.1768534796001207,2.594998579556616,-0.3718867445005808,-0.364061839363176
1995,728,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,729,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,736,0.20306535767814102,-0.5634261236908532,0.10288392565436945,0.36719210140936315
1995,740,0.1518323276618367,-0.5856842258983759,-0.30998775144669743,-0.23716927450574557
1995,748,-2.6191867773337516,-0.8305233501811254,-0.3909935690766508,-0.3719480838611776
1995,752,1.1393469232504227,1.6245453233086267,-0.3751887404949998,-0.3628949541242803
1995,757,1.1753361837070357,2.040771834589301,-0.3715220717721069,-0.36218781066324085
1995,760,0.4793275444646195,-0.35865158338164455,-0.36697309338572565,-0.2764684536846833
1995,762,-0.04071261847855422,-0.5344905908210738,-0.30803125408749943,-0.3100800212987595
1995,764,1.088178298217901,1.459835366972959,-0.37244893350775293,-0.3573123083371145
1995,768,0.05715111478802296,-0.20952229859124255,-0.2651702692096752,-0.06442097033700342
1995,772,-0.7556949681642462,-0.6212971894304122,0.48599522823336594,0.24647930829690015
1995,776,-0.5911489157909716,-0.7014263573774939,2.0442339046306897,0.8917151969726248
1995,780,0.43587026366262244,-0.23178040079876525,-0.36070704401763726,-0.3092033981705077
1995,784,0.8539730468574783,-0.25403850300628794,-0.3842466047956939,-0.348953372536601
1995,788,0.6097686302739422,0.5005111618287311,-0.35273937859201043,-0.3315837905919425
1995,792,0.8985995507104917,1.5132548122710132,-0.3598091900785248,-0.334420231636433
1995,795,0.0760406801286836,-0.6257488098719167,-0.29318254421104867,-0.29694930884627996
1995,796,-0.655036508972605,-0.7503941822340437,0.7667080307756197,0.03571749045831964
1995,798,-1.1693318470674676,-0.7459425617925393,0.5458993486831749,-0.2486911390240367
1995,800,0.18924890315253537,-0.41429683890045127,-0.3279605505191279,-0.3135724450678433
1995,804,0.6259695001589912,0.32689796461005416,-0.36367382944918414,-0.34969742325476516
1995,807,0.3401579470611003,0.8254794540585623,-0.3265171095707825,-0.22573088291947208
1995,818,0.6296064666847118,0.5338983151400152,-0.35720123758702327,-0.3243704045158845
1995,826,1.3671884312632414,2.9667088864222446,-0.37464989556337697,-0.3681063354545398
1995,834,0.14577085810865043,-0.38536130603067176,-0.23869772747441176,-0.18574649517711173
1995,842,1.5721666422347906,2.977837937526006,-0.37629044158543457,-0.3705771071010612
1995,849,-0.22433610304789658,-0.46326466375700115,-0.11761531927203889,0.5958466868015266
1995,854,-0.02573011556687357,-0.5500712623663396,-0.1917868974654042,0.09796502385089381
1995,858,0.4408991620017423,0.3758657894666041,-0.3476015376500115,-0.3237201830449112
1995,860,0.3230297464851999,-0.5545228828078441,-0.3039181401011723,-0.2543215182267273
1995,862,0.8640892309244508,-0.2184255394742516,-0.3810572017352936,-0.3297528839873506
1995,876,-1.1992712830567058,-0.7637490435585574,3.2473635314602567,0.11272194275807344
1995,882,-0.3479833030604913,-0.7236844595850166,0.03498481419549685,-0.2628981973496199
1995,887,0.3692787676471919,-0.7281360800265211,-0.3728457070199667,-0.3416141868010765
1995,891,-0.04351638062461067,0.4270594245439062,-0.2565954115788723,-0.1335320644366998
1995,894,0.30724529163317776,-0.3608773936023968,-0.330229575588763,-0.24804114069170433
1996,4,-0.26771612350348284,-0.5557433701575941,0.39668153076247337,1.4370764343326496
1996,8,0.020893785905964204,0.3744309840812579,-0.24285533991263247,-0.21371305299258744
1996,12,0.7572268412246359,-0.6483199646552998,-0.3742362085340804,-0.30189865115057957
1996,16,-2.6302589236585066,-0.8599236092214841,-0.3935641083642503,-0.3558210880064627
1996,20,-0.3692185944857332,-0.017917440218542247,-0.30715003009919395,-0.2098425624098281
1996,24,0.5313905259897109,-0.8290647443889155,-0.38871449586256845,-0.35073956253138816
1996,28,-0.3916132561831884,-0.4741877988143772,-0.2601798575465839,-0.2186322650876624
1996,31,0.14434713046752176,-0.05759312357470181,-0.33288599229943133,-0.3057690646594212
1996,32,0.8814452138543868,0.40969825817562194,-0.3749754374873471,-0.3088196601184646
1996,36,1.0714687155466467,0.7623709991192625,-0.3777830715860595,-0.33980461625936215
1996,40,1.0383539874658296,2.4221370861852707,-0.3708282078390586,-0.3403023074366156
1996,44,0.1317475824353128,-0.5998274627755492,-0.21338386592503564,0.028676198934074422
1996,48,0.343263702863482,-0.4741877988143772,-0.3454695977364922,-0.23346821835396825
1996,50,0.5458949900998903,-0.08624778377637261,-0.2666250114124548,-0.11564904618047397
1996,51,-0.21915235301822864,-0.20527483384485132,-0.2177756291750933,-0.09822217928507523
1996,52,-0.09219840723297903,-0.33311870243692104,-0.2308908842550023,0.09726136980075678
1996,56,-2.6302589236585066,-0.8599236092214841,-0.3935641083642503,-0.3558210880064627
1996,58,1.2484390042409101,2.466221178803226,-0.37364104064770853,-0.34748035730736804
1996,60,-0.08776171837270476,-0.7210587174749257,-0.21481792866527408,-0.04136765026077654
